1166 2 200.000000 100.000000 0.000000 0.500000 32.000000 0.250000 0.550000 0.100000 1000.000000 5.000000
Using initial conditions from file
0.000	2.180e-03	8.720e+01	0.005000	1
0.000	4.476e-03	1.628e+01	0.050000	2
0.000	6.724e-03	2.422e+00	0.500000	3
0.003	1.003e-02	4.041e-01	4.450000	4
0.005	1.334e-02	4.423e-01	5.000000	5
0.007	1.735e-02	5.298e-01	5.000000	6
0.010	2.067e-02	5.848e-01	5.000000	7
0.013	2.399e-02	6.317e-01	5.000000	8
0.015	2.730e-02	6.723e-01	5.000000	9
0.018	3.064e-02	7.083e-01	5.000000	10
0.018	3.289e-02	1.668e+00	0.373895	11
0.019	3.515e-02	9.056e-01	3.738950	12
0.020	3.860e-02	1.796e+00	0.211827	13
0.020	4.086e-02	1.918e+00	0.174225	14
0.020	4.310e-02	2.052e+00	0.116523	15
0.020	4.535e-02	2.176e+00	0.085618	16
0.020	4.761e-02	2.290e+00	0.074181	17
0.020	4.987e-02	2.355e+00	0.074837	18
0.021	5.212e-02	2.407e+00	0.092491	19
0.021	5.437e-02	2.457e+00	0.091050	20
0.022	5.662e-02	2.481e+00	0.132708	21
0.022	5.888e-02	2.499e+00	0.141260	22
0.022	6.218e-02	2.620e+00	0.140468	23
0.022	6.442e-02	2.749e+00	0.080507	24
0.023	6.665e-02	2.789e+00	0.088489	25
0.023	6.887e-02	2.891e+00	0.075070	26
0.023	7.109e-02	2.931e+00	0.082952	27
0.024	7.331e-02	2.971e+00	0.080243	28
0.024	7.558e-02	3.005e+00	0.090530	29
0.025	7.786e-02	3.042e+00	0.083753	30
0.025	8.016e-02	3.074e+00	0.091510	31
0.025	8.353e-02	3.213e+00	0.069454	32
0.025	8.579e-02	3.244e+00	0.085577	33
0.026	8.802e-02	3.276e+00	0.079596	34
0.026	9.025e-02	3.305e+00	0.084214	35
0.027	9.247e-02	3.337e+00	0.076091	36
0.027	9.470e-02	3.362e+00	0.087411	37
0.027	9.693e-02	3.390e+00	0.078979	38
0.028	1.002e-01	3.497e+00	0.074513	39
0.028	1.025e-01	3.523e+00	0.080693	40
0.028	1.047e-01	3.549e+00	0.078621	41
0.029	1.070e-01	3.579e+00	0.072383	42
0.029	1.092e-01	3.602e+00	0.080360	43
0.029	1.114e-01	3.629e+00	0.072703	44
0.030	1.139e-01	3.657e+00	0.083058	45
0.030	1.174e-01	3.741e+00	0.086265	46
0.030	1.198e-01	3.767e+00	0.081699	47
0.031	1.223e-01	3.796e+00	0.075918	48
0.031	1.247e-01	3.822e+00	0.078255	49
0.032	1.271e-01	3.843e+00	0.083955	50
0.032	1.296e-01	3.866e+00	0.085277	51
0.032	1.320e-01	3.887e+00	0.080067	52
0.033	1.346e-01	3.967e+00	0.067504	53
0.033	1.365e-01	3.969e+00	0.084929	54
0.033	1.383e-01	3.973e+00	0.080400	55
0.034	1.402e-01	3.977e+00	0.080647	56
0.034	1.420e-01	3.976e+00	0.087428	57
0.034	1.439e-01	4.035e+00	0.075203	58
0.034	1.457e-01	4.038e+00	0.079836	59
0.035	1.476e-01	4.038e+00	0.085625	60
0.035	1.502e-01	4.094e+00	0.080709	61
0.035	1.520e-01	4.096e+00	0.080238	62
0.036	1.539e-01	4.094e+00	0.086319	63
0.036	1.557e-01	4.093e+00	0.084920	64
0.037	1.575e-01	4.090e+00	0.088765	65
0.037	1.594e-01	4.079e+00	0.103622	66
0.037	1.620e-01	4.109e+00	0.091733	67
0.038	1.639e-01	4.104e+00	0.090678	68
0.038	1.657e-01	4.161e+00	0.070605	69
0.038	1.675e-01	4.163e+00	0.078280	70
0.039	1.694e-01	4.164e+00	0.079008	71
0.039	1.712e-01	4.165e+00	0.079756	72
0.039	1.730e-01	4.158e+00	0.095506	73
0.040	1.749e-01	4.154e+00	0.087492	74
0.040	1.775e-01	4.233e+00	0.051118	75
0.040	1.793e-01	4.225e+00	0.096377	76
0.040	1.812e-01	4.279e+00	0.076001	77
0.041	1.830e-01	4.275e+00	0.086062	78
0.041	1.848e-01	4.273e+00	0.082039	79
0.041	1.866e-01	4.266e+00	0.091715	80
0.042	1.885e-01	4.259e+00	0.093986	81
0.042	1.903e-01	4.252e+00	0.091980	82
0.043	1.930e-01	4.312e+00	0.070427	83
0.043	1.948e-01	4.305e+00	0.092092	84
0.043	1.967e-01	4.356e+00	0.072377	85
0.043	1.985e-01	4.355e+00	0.078168	86
0.044	2.003e-01	4.353e+00	0.081952	87
0.044	2.022e-01	4.353e+00	0.075539	88
0.044	2.040e-01	4.352e+00	0.079876	89
0.045	2.058e-01	4.351e+00	0.078709	90
0.045	2.083e-01	4.380e+00	0.082006	91
0.045	2.099e-01	4.373e+00	0.082668	92
0.046	2.115e-01	4.362e+00	0.090648	93
0.046	2.132e-01	4.351e+00	0.090760	94
0.046	2.148e-01	4.389e+00	0.079238	95
0.047	2.164e-01	4.383e+00	0.080403	96
0.047	2.181e-01	4.378e+00	0.078139	97
0.047	2.197e-01	4.370e+00	0.083852	98
0.048	2.221e-01	4.423e+00	0.067079	99
0.048	2.238e-01	4.413e+00	0.090381	100
0.048	2.255e-01	4.400e+00	0.095429	101
0.049	2.271e-01	4.390e+00	0.090637	102
0.049	2.289e-01	4.429e+00	0.079210	103
0.049	2.305e-01	4.423e+00	0.080284	104
0.050	2.322e-01	4.420e+00	0.074189	105
0.050	2.339e-01	4.414e+00	0.081925	106
0.050	2.364e-01	4.456e+00	0.078796	107
0.050	2.380e-01	4.447e+00	0.086659	108
0.051	2.397e-01	4.440e+00	0.082798	109
0.051	2.414e-01	4.431e+00	0.086564	110
0.052	2.430e-01	4.418e+00	0.097407	111
0.052	2.447e-01	4.408e+00	0.089668	112
0.052	2.471e-01	4.424e+00	0.084309	113
0.053	2.488e-01	4.416e+00	0.087487	114
0.053	2.504e-01	4.449e+00	0.078184	115
0.053	2.521e-01	4.443e+00	0.079815	116
0.054	2.537e-01	4.435e+00	0.084423	117
0.054	2.554e-01	4.429e+00	0.081587	118
0.054	2.570e-01	4.461e+00	0.072022	119
0.054	2.587e-01	4.457e+00	0.078291	120
0.055	2.604e-01	4.453e+00	0.076199	121
0.055	2.628e-01	4.484e+00	0.077453	122
0.055	2.645e-01	4.475e+00	0.089484	123
0.056	2.662e-01	4.466e+00	0.088449	124
0.056	2.678e-01	4.457e+00	0.086525	125
0.057	2.695e-01	4.450e+00	0.083819	126
0.057	2.712e-01	4.442e+00	0.085833	127
0.058	2.737e-01	4.454e+00	0.080677	128
0.058	2.753e-01	4.447e+00	0.084284	129
0.058	2.769e-01	4.438e+00	0.086078	130
0.059	2.786e-01	4.430e+00	0.085858	131
0.059	2.802e-01	4.423e+00	0.084351	132
0.060	2.818e-01	4.416e+00	0.081865	133
0.060	2.843e-01	4.421e+00	0.088211	134
0.060	2.859e-01	4.411e+00	0.090699	135
0.061	2.875e-01	4.400e+00	0.094387	136
0.061	2.892e-01	4.429e+00	0.082753	137
0.061	2.908e-01	4.421e+00	0.086112	138
0.061	2.924e-01	4.449e+00	0.077013	139
0.062	2.941e-01	4.444e+00	0.078992	140
0.062	2.957e-01	4.432e+00	0.096978	141
0.062	2.981e-01	4.439e+00	0.090617	142
0.062	2.997e-01	4.468e+00	0.076413	143
0.063	3.013e-01	4.461e+00	0.083766	144
0.063	3.030e-01	4.490e+00	0.070373	145
0.063	3.046e-01	4.485e+00	0.077252	146
0.064	3.062e-01	4.477e+00	0.085885	147
0.064	3.078e-01	4.471e+00	0.078751	148
0.064	3.094e-01	4.460e+00	0.094243	149
0.064	3.111e-01	4.486e+00	0.084668	150
0.065	3.127e-01	4.477e+00	0.089450	151
0.065	3.151e-01	4.504e+00	0.080331	152
0.065	3.167e-01	4.496e+00	0.085874	153
0.065	3.183e-01	4.522e+00	0.077168	154
0.066	3.200e-01	4.516e+00	0.080819	155
0.066	3.216e-01	4.506e+00	0.091579	156
0.067	3.232e-01	4.498e+00	0.085042	157
0.067	3.248e-01	4.489e+00	0.085566	158
0.068	3.273e-01	4.489e+00	0.095229	159
0.068	3.289e-01	4.517e+00	0.079730	160
0.068	3.305e-01	4.508e+00	0.089365	161
0.068	3.321e-01	4.501e+00	0.082225	162
0.069	3.337e-01	4.492e+00	0.086034	163
0.069	3.353e-01	4.485e+00	0.080153	164
0.070	3.369e-01	4.474e+00	0.093921	165
0.070	3.393e-01	4.475e+00	0.100227	166
0.070	3.408e-01	4.504e+00	0.074184	167
0.070	3.424e-01	4.497e+00	0.082410	168
0.071	3.440e-01	4.489e+00	0.085075	169
0.071	3.455e-01	4.478e+00	0.090749	170
0.071	3.471e-01	4.503e+00	0.078733	171
0.072	3.487e-01	4.495e+00	0.081509	172
0.072	3.503e-01	4.488e+00	0.081845	173
0.072	3.518e-01	4.482e+00	0.077688	174
0.072	3.542e-01	4.509e+00	0.070066	175
0.073	3.557e-01	4.501e+00	0.084932	176
0.073	3.573e-01	4.487e+00	0.104801	177
0.074	3.589e-01	4.474e+00	0.099883	178
0.074	3.605e-01	4.500e+00	0.080039	179
0.074	3.621e-01	4.491e+00	0.085849	180
0.075	3.636e-01	4.485e+00	0.080717	181
0.075	3.660e-01	4.486e+00	0.093379	182
0.075	3.675e-01	4.476e+00	0.089651	183
0.076	3.691e-01	4.467e+00	0.089197	184
0.076	3.707e-01	4.455e+00	0.097992	185
0.077	3.723e-01	4.446e+00	0.089499	186
0.077	3.739e-01	4.468e+00	0.078304	187
0.077	3.754e-01	4.461e+00	0.081565	188
0.077	3.778e-01	4.472e+00	0.086010	189
0.078	3.793e-01	4.463e+00	0.088371	190
0.078	3.809e-01	4.456e+00	0.080165	191
0.079	3.825e-01	4.448e+00	0.087639	192
0.079	3.841e-01	4.470e+00	0.076906	193
0.079	3.856e-01	4.464e+00	0.076232	194
0.080	3.872e-01	4.458e+00	0.081102	195
0.080	3.888e-01	4.448e+00	0.094224	196
0.080	3.911e-01	4.475e+00	0.079521	197
0.080	3.927e-01	4.467e+00	0.088767	198
0.081	3.942e-01	4.459e+00	0.085980	199
0.081	3.958e-01	4.479e+00	0.075261	200
0.081	3.974e-01	4.472e+00	0.082360	201
0.082	3.989e-01	4.465e+00	0.086761	202
0.082	4.005e-01	4.457e+00	0.083654	203
0.082	4.021e-01	4.451e+00	0.079754	204
0.083	4.044e-01	4.487e+00	0.036771	205
0.083	4.060e-01	4.482e+00	0.078850	206
0.083	4.075e-01	4.473e+00	0.094903	207
0.083	4.091e-01	4.493e+00	0.082165	208
0.083	4.107e-01	4.484e+00	0.089541	209
0.083	4.123e-01	4.506e+00	0.071326	210
0.084	4.138e-01	4.501e+00	0.079780	211
0.084	4.154e-01	4.496e+00	0.074404	212
0.085	4.170e-01	4.486e+00	0.094798	213
0.085	4.193e-01	4.489e+00	0.094947	214
0.085	4.209e-01	4.509e+00	0.083768	215
0.085	4.225e-01	4.500e+00	0.088623	216
0.086	4.240e-01	4.491e+00	0.088162	217
0.086	4.256e-01	4.484e+00	0.083268	218
0.087	4.272e-01	4.477e+00	0.084917	219
0.087	4.288e-01	4.466e+00	0.099648	220
0.087	4.311e-01	4.471e+00	0.096549	221
0.087	4.327e-01	4.493e+00	0.072720	222
0.088	4.342e-01	4.487e+00	0.082168	223
0.088	4.358e-01	4.481e+00	0.077450	224
0.089	4.374e-01	4.474e+00	0.083520	225
0.089	4.389e-01	4.467e+00	0.085358	226
0.090	4.405e-01	4.460e+00	0.083463	227
0.090	4.421e-01	4.450e+00	0.095239	228
0.090	4.444e-01	4.473e+00	0.079564	229
0.090	4.459e-01	4.463e+00	0.098286	230
0.090	4.475e-01	4.483e+00	0.080881	231
0.091	4.491e-01	4.476e+00	0.083152	232
0.091	4.506e-01	4.470e+00	0.080787	233
0.092	4.522e-01	4.463e+00	0.084933	234
0.092	4.538e-01	4.480e+00	0.075864	235
0.092	4.553e-01	4.474e+00	0.080027	236
0.092	4.569e-01	4.468e+00	0.083043	237
0.092	4.592e-01	4.485e+00	0.082788	238
0.093	4.608e-01	4.477e+00	0.089111	239
0.093	4.623e-01	4.470e+00	0.082241	240
0.094	4.639e-01	4.465e+00	0.074985	241
0.094	4.655e-01	4.459e+00	0.082503	242
0.095	4.670e-01	4.450e+00	0.093054	243
0.095	4.693e-01	4.449e+00	0.093838	244
0.095	4.709e-01	4.440e+00	0.091769	245
0.096	4.725e-01	4.433e+00	0.085177	246
0.096	4.740e-01	4.427e+00	0.079795	247
0.097	4.756e-01	4.421e+00	0.081218	248
0.097	4.772e-01	4.414e+00	0.088944	249
0.098	4.795e-01	4.417e+00	0.092876	250
0.098	4.810e-01	4.435e+00	0.078840	251
0.098	4.826e-01	4.429e+00	0.083184	252
0.098	4.842e-01	4.421e+00	0.090764	253
0.098	4.858e-01	4.438e+00	0.077702	254
0.099	4.873e-01	4.432e+00	0.083846	255
0.099	4.889e-01	4.425e+00	0.085892	256
0.100	4.905e-01	4.419e+00	0.081787	257
0.100	4.920e-01	4.413e+00	0.080796	258
0.100	4.944e-01	4.435e+00	0.066379	259
0.100	4.959e-01	4.428e+00	0.085954	260
0.101	4.975e-01	4.422e+00	0.080437	261
0.101	4.991e-01	4.414e+00	0.090824	262
0.101	5.006e-01	4.431e+00	0.077725	263
0.102	5.022e-01	4.424e+00	0.084839	264
0.102	5.038e-01	4.416e+00	0.092661	265
0.102	5.053e-01	4.432e+00	0.081467	266
0.102	5.069e-01	4.426e+00	0.084817	267
0.102	5.092e-01	4.442e+00	0.078457	268
0.103	5.108e-01	4.436e+00	0.078402	269
0.103	5.123e-01	4.429e+00	0.089250	270
0.104	5.139e-01	4.421e+00	0.091304	271
0.104	5.155e-01	4.436e+00	0.080879	272
0.104	5.170e-01	4.430e+00	0.083119	273
0.105	5.186e-01	4.423e+00	0.088140	274
0.105	5.201e-01	4.415e+00	0.088641	275
0.105	5.225e-01	4.450e+00	0.017533	276
0.105	5.240e-01	4.448e+00	0.068191	277
0.105	5.256e-01	4.441e+00	0.090970	278
0.105	5.272e-01	4.457e+00	0.076446	279
0.106	5.287e-01	4.451e+00	0.083845	280
0.106	5.303e-01	4.444e+00	0.083515	281
0.107	5.319e-01	4.439e+00	0.076795	282
0.107	5.335e-01	4.432e+00	0.089111	283
0.107	5.350e-01	4.448e+00	0.075895	284
0.107	5.366e-01	4.442e+00	0.083513	285
0.107	5.389e-01	4.459e+00	0.072736	286
0.108	5.405e-01	4.455e+00	0.076210	287
0.108	5.421e-01	4.449e+00	0.084081	288
0.109	5.437e-01	4.441e+00	0.090268	289
0.109	5.452e-01	4.434e+00	0.087504	290
0.110	5.468e-01	4.427e+00	0.083562	291
0.110	5.483e-01	4.420e+00	0.086138	292
0.110	5.506e-01	4.444e+00	0.056384	293
0.110	5.522e-01	4.438e+00	0.082227	294
0.111	5.537e-01	4.432e+00	0.084547	295
0.111	5.553e-01	4.424e+00	0.089149	296
0.111	5.569e-01	4.440e+00	0.075282	297
0.111	5.584e-01	4.434e+00	0.081720	298
0.111	5.600e-01	4.448e+00	0.071767	299
0.112	5.616e-01	4.444e+00	0.077355	300
0.112	5.631e-01	4.437e+00	0.084700	301
0.113	5.655e-01	4.442e+00	0.093485	302
0.113	5.670e-01	4.457e+00	0.082495	303
0.113	5.686e-01	4.450e+00	0.086793	304
0.113	5.702e-01	4.444e+00	0.080628	305
0.114	5.717e-01	4.437e+00	0.089112	306
0.114	5.733e-01	4.428e+00	0.097827	307
0.115	5.748e-01	4.420e+00	0.090993	308
0.115	5.772e-01	4.425e+00	0.088660	309
0.115	5.787e-01	4.441e+00	0.065364	310
0.115	5.803e-01	4.437e+00	0.076392	311
0.116	5.819e-01	4.432e+00	0.076796	312
0.116	5.834e-01	4.425e+00	0.088353	313
0.117	5.850e-01	4.419e+00	0.085781	314
0.117	5.866e-01	4.432e+00	0.076683	315
0.117	5.881e-01	4.427e+00	0.081292	316
0.117	5.897e-01	4.421e+00	0.081241	317
0.117	5.921e-01	4.432e+00	0.080384	318
0.118	5.937e-01	4.426e+00	0.087704	319
0.118	5.954e-01	4.420e+00	0.082005	320
0.119	5.970e-01	4.416e+00	0.077784	321
0.119	5.986e-01	4.410e+00	0.084100	322
0.120	6.002e-01	4.404e+00	0.086745	323
0.120	6.019e-01	4.398e+00	0.084890	324
0.120	6.043e-01	4.429e+00	0.012766	325
0.120	6.059e-01	4.425e+00	0.085750	326
0.120	6.075e-01	4.417e+00	0.093620	327
0.121	6.092e-01	4.411e+00	0.089530	328
0.121	6.108e-01	4.404e+00	0.089896	329
0.122	6.124e-01	4.398e+00	0.084878	330
0.122	6.140e-01	4.391e+00	0.093461	331
0.122	6.164e-01	4.400e+00	0.088277	332
0.123	6.181e-01	4.394e+00	0.083708	333
0.123	6.197e-01	4.389e+00	0.083839	334
0.124	6.214e-01	4.384e+00	0.081750	335
0.124	6.230e-01	4.378e+00	0.085820	336
0.125	6.246e-01	4.373e+00	0.081380	337
0.125	6.270e-01	4.372e+00	0.094818	338
0.125	6.286e-01	4.362e+00	0.110869	339
0.125	6.302e-01	4.378e+00	0.079240	340
0.126	6.317e-01	4.373e+00	0.083368	341
0.126	6.333e-01	4.367e+00	0.081946	342
0.127	6.349e-01	4.360e+00	0.090301	343
0.127	6.364e-01	4.354e+00	0.089925	344
0.128	6.388e-01	4.356e+00	0.091066	345
0.128	6.403e-01	4.349e+00	0.087506	346
0.128	6.419e-01	4.343e+00	0.089289	347
0.128	6.435e-01	4.355e+00	0.075970	348
0.129	6.451e-01	4.350e+00	0.082265	349
0.129	6.466e-01	4.345e+00	0.080480	350
0.130	6.482e-01	4.339e+00	0.087341	351
0.130	6.505e-01	4.340e+00	0.078920	352
0.130	6.521e-01	4.335e+00	0.085771	353
0.131	6.537e-01	4.329e+00	0.085833	354
0.131	6.553e-01	4.324e+00	0.080321	355
0.132	6.568e-01	4.318e+00	0.086893	356
0.132	6.584e-01	4.330e+00	0.078066	357
0.132	6.600e-01	4.325e+00	0.080613	358
0.132	6.616e-01	4.319e+00	0.088121	359
0.133	6.639e-01	4.334e+00	0.079844	360
0.133	6.655e-01	4.329e+00	0.082266	361
0.133	6.671e-01	4.323e+00	0.085358	362
0.134	6.686e-01	4.316e+00	0.090386	363
0.134	6.702e-01	4.328e+00	0.080251	364
0.134	6.718e-01	4.323e+00	0.084005	365
0.135	6.734e-01	4.318e+00	0.078978	366
0.135	6.750e-01	4.314e+00	0.080929	367
0.135	6.773e-01	4.331e+00	0.056296	368
0.135	6.789e-01	4.326e+00	0.081943	369
0.136	6.804e-01	4.320e+00	0.086036	370
0.136	6.820e-01	4.315e+00	0.085584	371
0.137	6.836e-01	4.310e+00	0.080078	372
0.137	6.852e-01	4.304e+00	0.086240	373
0.137	6.867e-01	4.298e+00	0.086991	374
0.138	6.890e-01	4.309e+00	0.083377	375
0.138	6.906e-01	4.303e+00	0.086547	376
0.138	6.922e-01	4.299e+00	0.079574	377
0.139	6.938e-01	4.294e+00	0.081692	378
0.139	6.953e-01	4.289e+00	0.079834	379
0.140	6.969e-01	4.284e+00	0.082797	380
0.140	6.985e-01	4.278e+00	0.086821	381
