512 2 32.000000 0.500000
Using random initial conditions
0.000	7.180e-04	2.872e+01	0.000250	1
0.000	1.223e-03	4.447e+00	0.002500	2
0.000	1.631e-03	2.295e+00	0.004353	3
0.000	2.031e-03	3.512e+00	0.003032	4
0.001	2.427e-03	2.759e+00	0.003009	5
0.001	2.813e-03	2.375e+00	0.003045	6
0.001	3.199e-03	2.113e+00	0.003285	7
0.002	3.586e-03	1.883e+00	0.003897	8
0.002	3.974e-03	1.686e+00	0.004514	9
0.002	4.363e-03	1.526e+00	0.004997	10
0.003	4.783e-03	1.652e+00	0.003880	11
0.003	5.159e-03	1.854e+00	0.002754	12
0.003	5.541e-03	1.820e+00	0.002611	13
0.003	5.927e-03	1.696e+00	0.004485	14
0.003	6.305e-03	1.593e+00	0.004601	15
0.004	6.683e-03	1.513e+00	0.004559	16
0.004	7.061e-03	1.457e+00	0.004241	17
0.004	7.434e-03	1.555e+00	0.003584	18
0.004	7.798e-03	1.647e+00	0.003142	19
0.005	8.163e-03	1.625e+00	0.002834	20
0.005	8.527e-03	1.561e+00	0.004360	21
0.005	8.937e-03	1.774e+00	0.000133	22
0.005	9.300e-03	1.798e+00	0.001334	23
0.005	9.660e-03	1.774e+00	0.002710	24
0.005	1.003e-02	1.740e+00	0.003145	25
0.006	1.039e-02	1.703e+00	0.003340	26
0.006	1.075e-02	1.783e+00	0.002644	27
0.006	1.111e-02	1.767e+00	0.002537	28
0.006	1.148e-02	1.745e+00	0.002880	29
0.007	1.185e-02	1.674e+00	0.004955	30
0.007	1.222e-02	1.620e+00	0.004554	31
0.007	1.258e-02	1.575e+00	0.004354	32
0.008	1.296e-02	1.691e+00	0.001085	33
0.008	1.332e-02	1.655e+00	0.003788	34
0.008	1.367e-02	1.607e+00	0.004568	35
0.008	1.403e-02	1.553e+00	0.005136	36
0.008	1.439e-02	1.603e+00	0.004528	37
0.009	1.475e-02	1.563e+00	0.004559	38
0.009	1.510e-02	1.625e+00	0.003175	39
0.009	1.546e-02	1.592e+00	0.004054	40
0.010	1.581e-02	1.550e+00	0.004839	41
0.010	1.616e-02	1.614e+00	0.002977	42
0.010	1.652e-02	1.597e+00	0.003190	43
0.010	1.690e-02	1.645e+00	0.001720	44
0.010	1.725e-02	1.641e+00	0.002332	45
0.010	1.760e-02	1.616e+00	0.003758	46
0.011	1.795e-02	1.575e+00	0.004968	47
0.011	1.831e-02	1.626e+00	0.003595	48
0.011	1.865e-02	1.600e+00	0.003869	49
0.012	1.901e-02	1.571e+00	0.004358	50
0.012	1.936e-02	1.547e+00	0.004051	51
0.012	1.972e-02	1.593e+00	0.002671	52
0.012	2.007e-02	1.625e+00	0.002357	53
0.012	2.042e-02	1.625e+00	0.002182	54
0.012	2.077e-02	1.605e+00	0.003608	55
0.013	2.116e-02	1.626e+00	0.003480	56
0.013	2.150e-02	1.675e+00	0.001731	57
0.013	2.185e-02	1.709e+00	0.001254	58
0.013	2.220e-02	1.718e+00	0.001372	59
0.013	2.256e-02	1.697e+00	0.003620	60
0.013	2.291e-02	1.665e+00	0.004539	61
0.014	2.325e-02	1.638e+00	0.004277	62
0.014	2.360e-02	1.606e+00	0.004825	63
0.014	2.396e-02	1.578e+00	0.004741	64
0.015	2.431e-02	1.552e+00	0.004680	65
0.015	2.470e-02	1.600e+00	0.002069	66
0.015	2.505e-02	1.585e+00	0.003580	67
0.016	2.540e-02	1.574e+00	0.003246	68
0.016	2.575e-02	1.559e+00	0.003616	69
0.016	2.610e-02	1.544e+00	0.003807	70
0.017	2.645e-02	1.522e+00	0.004629	71
0.017	2.681e-02	1.493e+00	0.005577	72
0.017	2.719e-02	1.485e+00	0.004940	73
0.018	2.755e-02	1.464e+00	0.004822	74
0.018	2.792e-02	1.495e+00	0.003436	75
0.018	2.827e-02	1.487e+00	0.003277	76
0.019	2.864e-02	1.472e+00	0.004214	77
0.019	2.900e-02	1.503e+00	0.002671	78
0.019	2.937e-02	1.492e+00	0.003845	79
0.019	2.973e-02	1.476e+00	0.004449	80
0.019	3.009e-02	1.499e+00	0.003673	81
0.019	3.045e-02	1.526e+00	0.002504	82
0.020	3.081e-02	1.524e+00	0.002515	83
0.020	3.117e-02	1.512e+00	0.003892	84
0.020	3.157e-02	1.526e+00	0.002698	85
0.020	3.193e-02	1.516e+00	0.003591	86
0.020	3.230e-02	1.547e+00	0.001873	87
0.020	3.265e-02	1.549e+00	0.001903	88
0.021	3.302e-02	1.543e+00	0.003116	89
0.021	3.337e-02	1.538e+00	0.002807	90
0.021	3.372e-02	1.525e+00	0.003976	91
0.021	3.407e-02	1.550e+00	0.002798	92
0.022	3.443e-02	1.545e+00	0.002805	93
0.022	3.478e-02	1.536e+00	0.003526	94
0.022	3.514e-02	1.519e+00	0.004659	95
0.022	3.552e-02	1.520e+00	0.003392	96
0.023	3.587e-02	1.508e+00	0.004141	97
0.023	3.623e-02	1.492e+00	0.004665	98
0.023	3.657e-02	1.509e+00	0.004115	99
0.024	3.692e-02	1.497e+00	0.004124	100
0.024	3.728e-02	1.483e+00	0.004544	101
0.025	3.763e-02	1.466e+00	0.005158	102
0.025	3.802e-02	1.451e+00	0.005437	103
0.026	3.837e-02	1.433e+00	0.005423	104
0.026	3.872e-02	1.416e+00	0.005430	105
0.026	3.909e-02	1.444e+00	0.002691	106
0.026	3.944e-02	1.461e+00	0.002027	107
0.026	3.979e-02	1.477e+00	0.001625	108
0.026	4.015e-02	1.491e+00	0.001363	109
0.026	4.051e-02	1.497e+00	0.001254	110
0.026	4.087e-02	1.491e+00	0.003367	111
0.027	4.123e-02	1.483e+00	0.003670	112
0.027	4.158e-02	1.473e+00	0.004134	113
0.027	4.194e-02	1.490e+00	0.003315	114
0.027	4.230e-02	1.485e+00	0.003162	115
0.027	4.268e-02	1.489e+00	0.003764	116
0.028	4.303e-02	1.475e+00	0.004895	117
0.028	4.337e-02	1.461e+00	0.004845	118
0.028	4.373e-02	1.484e+00	0.002737	119
0.028	4.408e-02	1.498e+00	0.002317	120
0.029	4.443e-02	1.495e+00	0.002753	121
0.029	4.478e-02	1.486e+00	0.003912	122
0.029	4.513e-02	1.478e+00	0.003857	123
0.030	4.548e-02	1.465e+00	0.004845	124
0.030	4.587e-02	1.466e+00	0.003511	125
0.030	4.622e-02	1.460e+00	0.003483	126
0.030	4.658e-02	1.474e+00	0.002815	127
0.030	4.692e-02	1.487e+00	0.002379	128
0.030	4.727e-02	1.500e+00	0.002079	129
0.030	4.763e-02	1.512e+00	0.001867	130
0.031	4.799e-02	1.515e+00	0.001713	131
0.031	4.834e-02	1.515e+00	0.002167	132
0.031	4.870e-02	1.507e+00	0.003817	133
0.031	4.905e-02	1.497e+00	0.004391	134
0.032	4.941e-02	1.485e+00	0.004707	135
0.032	4.977e-02	1.506e+00	0.002588	136
0.032	5.011e-02	1.519e+00	0.002058	137
0.032	5.047e-02	1.517e+00	0.002466	138
0.032	5.082e-02	1.515e+00	0.002603	139
0.032	5.118e-02	1.509e+00	0.003523	140
0.033	5.156e-02	1.522e+00	0.002811	141
0.033	5.191e-02	1.517e+00	0.003132	142
0.033	5.226e-02	1.506e+00	0.004504	143
0.033	5.262e-02	1.527e+00	0.002239	144
0.033	5.297e-02	1.525e+00	0.002482	145
0.034	5.332e-02	1.523e+00	0.002605	146
0.034	5.368e-02	1.519e+00	0.003215	147
0.034	5.403e-02	1.515e+00	0.003037	148
0.034	5.438e-02	1.511e+00	0.002878	149
0.034	5.474e-02	1.525e+00	0.002183	150
0.035	5.510e-02	1.519e+00	0.003431	151
0.035	5.549e-02	1.511e+00	0.004422	152
0.035	5.585e-02	1.500e+00	0.004755	153
0.036	5.621e-02	1.490e+00	0.004586	154
0.036	5.657e-02	1.505e+00	0.003108	155
0.036	5.692e-02	1.501e+00	0.003133	156
0.037	5.728e-02	1.498e+00	0.002866	157
0.037	5.763e-02	1.492e+00	0.003712	158
0.037	5.798e-02	1.484e+00	0.004243	159
0.038	5.836e-02	1.483e+00	0.003819	160
0.038	5.872e-02	1.476e+00	0.003958	161
0.038	5.907e-02	1.468e+00	0.004296	162
0.039	5.943e-02	1.458e+00	0.004725	163
0.039	5.978e-02	1.449e+00	0.004726	164
0.040	6.014e-02	1.440e+00	0.004552	165
0.040	6.053e-02	1.436e+00	0.004571	166
0.040	6.089e-02	1.427e+00	0.004852	167
0.040	6.124e-02	1.447e+00	0.001600	168
0.041	6.159e-02	1.449e+00	0.001748	169
0.041	6.195e-02	1.445e+00	0.003375	170
0.041	6.230e-02	1.454e+00	0.003012	171
0.041	6.266e-02	1.451e+00	0.003000	172
0.041	6.301e-02	1.443e+00	0.004762	173
0.042	6.337e-02	1.434e+00	0.004787	174
0.042	6.373e-02	1.426e+00	0.004383	175
0.043	6.411e-02	1.437e+00	0.002349	176
0.043	6.447e-02	1.430e+00	0.004314	177
0.043	6.483e-02	1.421e+00	0.004949	178
0.044	6.518e-02	1.412e+00	0.004815	179
0.044	6.554e-02	1.405e+00	0.004384	180
0.045	6.589e-02	1.398e+00	0.004618	181
0.045	6.627e-02	1.388e+00	0.006005	182
0.045	6.662e-02	1.398e+00	0.004933	183
0.045	6.697e-02	1.390e+00	0.005057	184
0.046	6.731e-02	1.382e+00	0.004761	185
0.046	6.766e-02	1.375e+00	0.004534	186
0.047	6.801e-02	1.367e+00	0.004770	187
0.047	6.834e-02	1.360e+00	0.004799	188
0.048	6.873e-02	1.372e+00	0.002021	189
0.048	6.908e-02	1.368e+00	0.004000	190
0.048	6.943e-02	1.363e+00	0.003778	191
0.048	6.977e-02	1.359e+00	0.003647	192
0.049	7.013e-02	1.353e+00	0.004567	193
0.049	7.048e-02	1.346e+00	0.004935	194
0.050	7.083e-02	1.338e+00	0.004954	195
0.050	7.121e-02	1.343e+00	0.003820	196
0.050	7.157e-02	1.336e+00	0.004753	197
0.051	7.192e-02	1.329e+00	0.004988	198
0.051	7.227e-02	1.341e+00	0.002877	199
0.051	7.262e-02	1.337e+00	0.003924	200
0.052	7.297e-02	1.333e+00	0.003775	201
0.052	7.331e-02	1.328e+00	0.004366	202
0.052	7.366e-02	1.321e+00	0.005044	203
0.053	7.404e-02	1.327e+00	0.003590	204
0.053	7.439e-02	1.321e+00	0.004682	205
0.053	7.473e-02	1.314e+00	0.004962	206
0.053	7.507e-02	1.322e+00	0.004298	207
0.053	7.542e-02	1.329e+00	0.003797	208
0.054	7.576e-02	1.326e+00	0.003697	209
0.054	7.610e-02	1.321e+00	0.004323	210
0.055	7.645e-02	1.315e+00	0.004698	211
0.055	7.679e-02	1.324e+00	0.003227	212
0.055	7.714e-02	1.331e+00	0.002741	213
0.055	7.748e-02	1.330e+00	0.002780	214
